"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
9174, 1.828166125240000e+00, 2.573311362700022e-02, 1.335997075997079e+00, 9.267708886268515e+01, 1.424332196108899e-01, 2.908539625249417e+05, 3.199184805691452e-01, 7.511234519319786e+02
9175, 1.871124593930000e+00, 2.573311362700022e-02, 1.335974186615922e+00, 9.258542070876433e+01, 1.407770444553744e-01, 2.908482149306136e+05, 4.519483761618815e-01, 8.288477547688726e+02
9176, 1.914083062620000e+00, 2.573311362700022e-02, 1.335944661772541e+00, 9.246483512753716e+01, 1.398771324120215e-01, 2.908405869851615e+05, 6.186764976625385e-01, 9.093053543299935e+02
9177, 1.957041531310000e+00, 2.573311362700022e-02, 1.335906913024032e+00, 9.232063517622102e+01, 1.399754502975426e-01, 2.908311679298739e+05, 8.222971416137614e-01, 9.890032850994073e+02
9178, 2.000000000000000e+00, 2.573311362690022e-02, 1.335855284401996e+00, 9.216127510735406e+01, 1.279273812976249e-01, 2.908177510147553e+05, 9.341451835653528e-01, 1.028853940205980e+03
9179, -3.333300000000000e-01, 2.907206858320022e-02, 1.336143446175367e+00, 9.259179112823476e+01, 2.024621612170723e-05, 2.908813495620020e+05, 4.031105445704001e-01, 3.024342142373175e+04
9180, -2.932629762990000e-01, 2.907206858320022e-02, 1.336142021872061e+00, 9.259026538771053e+01, 1.832382212077887e-03, 2.908808619127581e+05, 2.195050605283608e-01, 1.709118015730873e+04
9181, -2.579638554210000e-01, 2.907206858320022e-02, 1.336143312965267e+00, 9.258697465051792e+01, 3.573447587148451e-03, 2.908810695405037e+05, 1.459819495484156e-01, 1.167946802644914e+04
9182, -2.268587402450000e-01, 2.907206858310022e-02, 1.336145853333121e+00, 9.258227090766245e+01, 5.372071860288907e-03, 2.908815279748158e+05, 1.090655094125794e-01, 8.906102307525995e+03
9183, -1.994419202700000e-01, 2.907206858310022e-02, 1.336149231784964e+00, 9.257641651657502e+01, 7.317954329469322e-03, 2.908821441101611e+05, 8.769086767562467e-02, 7.274743968173110e+03
9184, -1.752676497180000e-01, 2.907206858310022e-02, 1.336153226512578e+00, 9.256961642892109e+01, 9.481334207341574e-03, 2.908828731804112e+05, 7.407095063542267e-02, 6.222163708410294e+03
9185, -1.539429005510000e-01, 2.907206858310022e-02, 1.336157726061947e+00, 9.256201735460189e+01, 1.193739173979237e-02, 2.908836952700925e+05, 6.478396828370718e-02, 5.497171038605691e+03
9186, -1.351209725690000e-01, 2.907206858310022e-02, 1.336162648144398e+00, 9.255373112784082e+01, 1.476047676587990e-02, 2.908845949029155e+05, 5.812734025245554e-02, 4.973211112710408e+03
9187, -1.184958567280000e-01, 2.907206858310022e-02, 1.336167935067473e+00, 9.254484517197065e+01, 1.803409386307702e-02, 2.908855615031735e+05, 5.317110094899360e-02, 4.580413622731983e+03
9188, -1.037972600030000e-01, 2.907206858310022e-02, 1.336173536757171e+00, 9.253543420576435e+01, 2.185198110599924e-02, 2.908865855768761e+05, 4.936915426307594e-02, 4.277363826688845e+03
9189, -9.078621093630000e-02, 2.907206858310022e-02, 1.336179407954877e+00, 9.252556996528428e+01, 2.632482838622893e-02, 2.908876587247440e+05, 4.638174667121852e-02, 4.038081799509152e+03
9190, -7.925117441300000e-02, 2.907206858310022e-02, 1.336185497159039e+00, 9.251533074471129e+01, 3.157941816934885e-02, 2.908887710698943e+05, 4.398728200483056e-02, 3.845497186851290e+03
9191, -6.900461249730000e-02, 2.907206858310022e-02, 1.336191743196516e+00, 9.250481232536846e+01, 3.776247559674154e-02, 2.908899110219915e+05, 4.203542396184514e-02, 3.687951642540153e+03
9192, -5.987993541990000e-02, 2.907206858310022e-02, 1.336198064782967e+00, 9.249414449186440e+01, 4.503936420993145e-02, 2.908910633143287e+05, 4.042070721132864e-02, 3.557216772036318e+03
9193, -5.172879314310000e-02, 2.907206858310022e-02, 1.336204351199791e+00, 9.248351207347366e+01, 5.358855037393453e-02, 2.908922076797418e+05, 3.906696766204180e-02, 3.447317143929873e+03
9194, -4.441866346870000e-02, 2.907206858310022e-02, 1.336210450358240e+00, 9.247317725299321e+01, 6.358392289015649e-02, 2.908933168278963e+05, 3.791777702576102e-02, 3.353802916905803e+03
9195, -3.783069747710000e-02, 2.907206858310022e-02, 1.336216161298712e+00, 9.246349431651835e+01, 7.516423590422278e-02, 2.908943552221975e+05, 3.693035780161994e-02, 3.273284603610417e+03
9196, -3.185778726780000e-02, 2.907206858310022e-02, 1.336221234897086e+00, 9.245490714742898e+01, 8.839075666176627e-02, 2.908952791134418e+05, 3.607159248501322e-02, 3.203126403952696e+03
9197, -2.640282458740000e-02, 2.907206858310022e-02, 1.336225381260295e+00, 9.244791735778574e+01, 1.031932573735511e-01, 2.908960365418058e+05, 3.531533307002915e-02, 3.141238448666587e+03
9198, -2.137712203200000e-02, 2.907206858310022e-02, 1.336228335578880e+00, 9.244304610836167e+01, 1.193795157907153e-01, 2.908965843813750e+05, 3.464055143688217e-02, 3.085933409339432e+03
9199, -1.669897115810000e-02, 2.907206858310022e-02, 1.336229724942188e+00, 9.244068117283297e+01, 1.364024373681177e-01, 2.908968379180887e+05, 3.402999773789697e-02, 3.035821579181319e+03
9200, -1.229231405650000e-02, 2.907206858310022e-02, 1.336229597837009e+00, 9.244119546590839e+01, 1.539628645668271e-01, 2.908968374296483e+05, 3.346933726569574e-02, 2.989744194310693e+03
9201, -8.085506794949999e-03, 2.907206858310022e-02, 1.336227572204350e+00, 9.244475943695636e+01, 1.712092143781614e-01, 2.908964803752379e+05, 3.294634501000351e-02, 2.946708834815832e+03
9202, -4.010154622500000e-03, 2.907206858310022e-02, 1.336223761080782e+00, 9.245113322174191e+01, 1.873146027795884e-01, 2.908957838649460e+05, 3.245047713847522e-02, 2.905856361461581e+03
9203, 3.924082261690000e-33, 2.907206858310022e-02, 1.336218584252675e+00, 9.246012417530486e+01, 2.019764213349992e-01, 2.908948600553166e+05, 3.197243375629065e-02, 2.866426362022835e+03
9204, 4.011887597850000e-03, 2.907206858310022e-02, 1.336211923366534e+00, 9.247135108221906e+01, 2.144594806523519e-01, 2.908936470719106e+05, 3.150578969608058e-02, 2.827891786175459e+03
9205, 8.056205200680001e-03, 2.907206858310022e-02, 1.336204343226011e+00, 9.248394261597609e+01, 2.242910449060010e-01, 2.908922534280524e+05, 3.104838913319887e-02, 2.790076604725261e+03
9206, 1.213422760060000e-02, 2.907206858310022e-02, 1.336196447950913e+00, 9.249692974702181e+01, 2.313931296010333e-01, 2.908907926662577e+05, 3.059986041101010e-02, 2.752951892085880e+03
9207, 1.624726554020000e-02, 2.907206858310022e-02, 1.336188768863303e+00, 9.250957740815076e+01, 2.361395643921278e-01, 2.908893728109468e+05, 3.015986865059817e-02, 2.716491784476975e+03
9208, 2.039666755470000e-02, 2.907206858310022e-02, 1.336181570139393e+00, 9.252148020178515e+01, 2.390479367307368e-01, 2.908880448430519e+05, 2.972809666147284e-02, 2.680671787186542e+03
9209, 2.458382190520000e-02, 2.907206858310022e-02, 1.336174948622819e+00, 9.253247665521687e+01, 2.406075219580679e-01, 2.908868265921359e+05, 2.930423929868083e-02, 2.645468280148647e+03
9210, 2.881015861120000e-02, 2.907206858310022e-02, 1.336168901234700e+00, 9.254255081887835e+01, 2.412059851844707e-01, 2.908857160725064e+05, 2.888800142339254e-02, 2.610858343652708e+03
9211, 3.307715158840000e-02, 2.907206858310022e-02, 1.336163385986624e+00, 9.255175633301290e+01, 2.411292186294255e-01, 2.908847044706665e+05, 2.847909881250272e-02, 2.576819849177277e+03
9212, 3.738632089750000e-02, 2.907206858310022e-02, 1.336158348064961e+00, 9.256017423730610e+01, 2.405818710827490e-01, 2.908837810265642e+05, 2.807725881405232e-02, 2.543331527925573e+03
9213, 4.173923511390000e-02, 2.907206858310022e-02, 1.336153731984014e+00, 9.256789163060171e+01, 2.397090886306021e-01, 2.908829351926626e+05, 2.768222050507800e-02, 2.510372994914969e+03
9214, 4.613751382460000e-02, 2.907206858310022e-02, 1.336149486187298e+00, 9.257499192443630e+01, 2.386138159852755e-01, 2.908821573369188e+05, 2.729373442725619e-02, 2.477924734944933e+03
9215, 5.058283026210000e-02, 2.907206858310022e-02, 1.336145564499477e+00, 9.258155082350116e+01, 2.373688435265839e-01, 2.908814388998896e+05, 2.691156208645669e-02, 2.445968066906524e+03
9216, 5.507691408390000e-02, 2.907206858310022e-02, 1.336141926634522e+00, 9.258763500069780e+01, 2.360258003456431e-01, 2.908807724558565e+05, 2.653547539723025e-02, 2.414485102631635e+03
9217, 5.962155430870000e-02, 2.907206858310022e-02, 1.336138537816302e+00, 9.259330223653208e+01, 2.346211929605864e-01, 2.908801516096045e+05, 2.616525610442464e-02, 2.383458703113398e+03
9218, 6.421860241959999e-02, 2.907206858310022e-02, 1.336135368298491e+00, 9.259860215394197e+01, 2.331810109923030e-01, 2.908795709041931e+05, 2.580069523186933e-02, 2.352872436611499e+03
9219, 6.886997564640000e-02, 2.907206858310022e-02, 1.336132392667191e+00, 9.260357726889629e+01, 2.317237334136320e-01, 2.908790256854502e+05, 2.544159255815303e-02, 2.322710538656365e+03
9220, 7.357766043930000e-02, 2.907206858310022e-02, 1.336129589151422e+00, 9.260826403011522e+01, 2.302626083995120e-01, 2.908785119679988e+05, 2.508775611865645e-02, 2.292957873901693e+03
9221, 7.834371614890000e-02, 2.907206858310022e-02, 1.336126939058471e+00, 9.261269376209458e+01, 2.288070371971416e-01, 2.908780263318298e+05, 2.473900174435104e-02, 2.263599900816969e+03
9222, 8.317027892560000e-02, 2.907206858310022e-02, 1.336124426291706e+00, 9.261689352923837e+01, 2.273637793060011e-01, 2.908775658380621e+05, 2.439515263680384e-02, 2.234622639210008e+03
9223, 8.805956585650000e-02, 2.907206858310022e-02, 1.336122036814164e+00, 9.262088675801169e+01, 2.259374306658265e-01, 2.908771279116450e+05, 2.405603894938006e-02, 2.206012637866077e+03
9224, 9.301387935570000e-02, 2.907206858310022e-02, 1.336119758523370e+00, 9.262469381590496e+01, 2.245312398859989e-01, 2.908767103440947e+05, 2.372149743135420e-02, 2.177756947532728e+03
9225, 9.803561182770000e-02, 2.907206858310022e-02, 1.336117580799136e+00, 9.262833250995746e+01, 2.231473258427801e-01, 2.908763111928042e+05, 2.339137106939449e-02, 2.149843093279594e+03
9226, 1.031272506240000e-01, 2.907206858310022e-02, 1.336115494290710e+00, 9.263181842193775e+01, 2.217869742305909e-01, 2.908759287406208e+05, 2.306550875508600e-02, 2.122259048885424e+03
9227, 1.082913833170000e-01, 2.907206858310022e-02, 1.336113490861129e+00, 9.263516525870128e+01, 2.204509514189078e-01, 2.908755615035015e+05, 2.274376499424923e-02, 2.094993214732705e+03
9228, 1.135307033110000e-01, 2.907206858310022e-02, 1.336111563261626e+00, 9.263838522049903e+01, 2.191396664913002e-01, 2.908752081586681e+05, 2.242599961774677e-02, 2.068034395530427e+03
9229, 1.188480158220000e-01, 2.907206858310022e-02, 1.336109704948541e+00, 9.264148910677483e+01, 2.178530368153321e-01, 2.908748674971538e+05, 2.211207749575063e-02, 2.041371778059344e+03
9230, 1.242462442510000e-01, 2.907206858310022e-02, 1.336107910248200e+00, 9.264448658243857e+01, 2.165909284329270e-01, 2.908745384916019e+05, 2.180186831419711e-02, 2.014994914383063e+03
9231, 1.297284369870000e-01, 2.907206858310022e-02, 1.336106173954031e+00, 9.264738640010125e+01, 2.153529790889244e-01, 2.908742201911600e+05, 2.149524632297899e-02, 1.988893702198125e+03
9232, 1.352977746630000e-01, 2.907206858310022e-02, 1.336104491286071e+00, 9.265019636797039e+01, 2.141385073247427e-01, 2.908739117071111e+05, 2.119209009593928e-02, 1.963058366029244e+03
9233, 1.409575779210000e-01, 2.907206858310022e-02, 1.336102858141959e+00, 9.265292347312212e+01, 2.129468586954421e-01, 2.908736122965155e+05, 2.089228234681645e-02, 1.937479443379357e+03
9234, 1.467113157020000e-01, 2.907206858310022e-02, 1.336101270735228e+00, 9.265557412996833e+01, 2.117773664982087e-01, 2.908733212712524e+05, 2.059570972523403e-02, 1.912147768824486e+03
9235, 1.525626141330000e-01, 2.907206858300022e-02, 1.336099725550794e+00, 9.265815413070327e+01, 2.106291688913301e-01, 2.908730379812706e+05, 2.030226261395134e-02, 1.887054458022251e+03
9236, 1.585152660350000e-01, 2.907206858300022e-02, 1.336098219436824e+00, 9.266066863053736e+01, 2.095013237750303e-01, 2.908727618409784e+05, 2.001183495323557e-02, 1.862190894045150e+03
9237, 1.645732411200000e-01, 2.907206858300022e-02, 1.336096749689226e+00, 9.266312235104830e+01, 2.083930894127226e-01, 2.908724923686949e+05, 1.972432409636768e-02, 1.837548716436864e+03
9238, 1.707406969350000e-01, 2.907206858300022e-02, 1.336095313683525e+00, 9.266551973452579e+01, 2.073037046532274e-01, 2.908722290872232e+05, 1.943963063709824e-02, 1.813119807491487e+03
9239, 1.770219906140000e-01, 2.907206858300022e-02, 1.336093908918010e+00, 9.266786474525367e+01, 2.062321643242210e-01, 2.908719715229329e+05, 1.915765823930962e-02, 1.788896278568244e+03
9240, 1.834216915030000e-01, 2.907206858300022e-02, 1.336092533292237e+00, 9.267016089953194e+01, 2.051775783203491e-01, 2.908717192911663e+05, 1.887831351431345e-02, 1.764870460697523e+03
9241, 1.899445947530000e-01, 2.907206858300022e-02, 1.336091184930347e+00, 9.267241153346839e+01, 2.041392852924429e-01, 2.908714720619921e+05, 1.860150589894081e-02, 1.741034895123613e+03
9242, 1.965957359540000e-01, 2.907206858300022e-02, 1.336089861944962e+00, 9.267461987217260e+01, 2.031165891941135e-01, 2.908712294943673e+05, 1.832714751488148e-02, 1.717382321953630e+03
9243, 2.033804069020000e-01, 2.907206858300022e-02, 1.336088562453679e+00, 9.267678873572936e+01, 2.021084656883903e-01, 2.908709912205972e+05, 1.805515302018565e-02, 1.693905667930317e+03
9244, 2.103041726230000e-01, 2.907206858300022e-02, 1.336087285038853e+00, 9.267892057544364e+01, 2.011141258218292e-01, 2.908707569864769e+05, 1.778543952383354e-02, 1.670598039989830e+03
9245, 2.173728897500000e-01, 2.907206858300022e-02, 1.336086028328643e+00, 9.268101776385404e+01, 2.001329667525619e-01, 2.908705265460738e+05, 1.751792647764381e-02, 1.647452716574774e+03
9246, 2.245927263960000e-01, 2.907206858300022e-02, 1.336084791055788e+00, 9.268308276182486e+01, 1.991645807335932e-01, 2.908702996908984e+05, 1.725253558476556e-02, 1.624463140390617e+03
9247, 2.319701836540000e-01, 2.907206858300022e-02, 1.336083571621477e+00, 9.268511776177172e+01, 1.982079977149012e-01, 2.908700760946400e+05, 1.698919064655629e-02, 1.601622905240456e+03
9248, 2.395121189030000e-01, 2.907206858300022e-02, 1.336082368937781e+00, 9.268712446600054e+01, 1.972623416685839e-01, 2.908698555497847e+05, 1.672781749422522e-02, 1.578925750724993e+03
9249, 2.472257710730000e-01, 2.907206858300022e-02, 1.336081182157827e+00, 9.268910457138419e+01, 1.963272152973722e-01, 2.908696379206047e+05, 1.646834392669587e-02, 1.556365557431922e+03
9250, 2.551187880890000e-01, 2.907206858300022e-02, 1.336080010302858e+00, 9.269106009459799e+01, 1.954024131881306e-01, 2.908694230541653e+05, 1.621069962857590e-02, 1.533936340147893e+03
9251, 2.631992566980000e-01, 2.907206858300022e-02, 1.336078852055496e+00, 9.269299296658909e+01, 1.944871493507589e-01, 2.908692106902619e+05, 1.595481604550304e-02, 1.511632236926574e+03
9252, 2.714757349350000e-01, 2.907206858300022e-02, 1.336077706271012e+00, 9.269490439471505e+01, 1.935801382611120e-01, 2.908690005700625e+05, 1.570062628346851e-02, 1.489447500306498e+03
9253, 2.799572875080000e-01, 2.907206858300022e-02, 1.336076572731729e+00, 9.269679541949483e+01, 1.926811142832498e-01, 2.908687927005125e+05, 1.544806511692314e-02, 1.467376498754242e+03
9254, 2.886535243940000e-01, 2.907206858300022e-02, 1.336075450530897e+00, 9.269866743821528e+01, 1.917897734581224e-01, 2.908685869072780e+05, 1.519706887754010e-02, 1.445413706684233e+03
9255, 2.975746430190000e-01, 2.907206858300022e-02, 1.336074339097948e+00, 9.270052220962455e+01, 1.909061367242493e-01, 2.908683831416749e+05, 1.494757543111979e-02, 1.423553702758717e+03
9256, 3.067314743950000e-01, 2.907206858300022e-02, 1.336073236927030e+00, 9.270236104655397e+01, 1.900288309091926e-01, 2.908681810442400e+05, 1.469952400355334e-02, 1.401791153704436e+03
9257, 3.161355336610000e-01, 2.907206858300022e-02, 1.336072143607244e+00, 9.270418428127819e+01, 1.891567261194477e-01, 2.908679805149241e+05, 1.445285516791060e-02, 1.380120813362246e+03
9258, 3.257990755320000e-01, 2.907206858300022e-02, 1.336071059393861e+00, 9.270599269840129e+01, 1.882902788668171e-01, 2.908677816844793e+05, 1.420751087387903e-02, 1.358537525713365e+03
9259, 3.357351552200000e-01, 2.907206858300022e-02, 1.336069983342352e+00, 9.270778795511971e+01, 1.874295759611831e-01, 2.908675843854086e+05, 1.396343433453956e-02, 1.337036214170945e+03
9260, 3.459576954530000e-01, 2.907206858300022e-02, 1.336068914444569e+00, 9.270957157580168e+01, 1.865738811803615e-01, 2.908673884218683e+05, 1.372056995411093e-02, 1.315611874666200e+03
9261, 3.564815603450000e-01, 2.907206858300022e-02, 1.336067851648739e+00, 9.271134396715362e+01, 1.857214025932396e-01, 2.908671935072838e+05, 1.347886322073906e-02, 1.294259565255382e+03
9262, 3.673226369200000e-01, 2.907206858300022e-02, 1.336066795443028e+00, 9.271310507418956e+01, 1.848718870314665e-01, 2.908669997837137e+05, 1.323826076464905e-02, 1.272974411493126e+03
9263, 3.784979252510000e-01, 2.907206858300022e-02, 1.336065745608906e+00, 9.271485577861982e+01, 1.840257707285076e-01, 2.908668072470102e+05, 1.299871030994519e-02, 1.251751601492460e+03
9264, 3.900256382880000e-01, 2.907206858300022e-02, 1.336064701707455e+00, 9.271659801110687e+01, 1.831836007952900e-01, 2.908666158999309e+05, 1.276016065776473e-02, 1.230586383887766e+03
9265, 4.019253126140000e-01, 2.907206858300022e-02, 1.336063661794958e+00, 9.271833284855626e+01, 1.823431549893212e-01, 2.908664252356764e+05, 1.252256148746612e-02, 1.209474048094885e+03
9266, 4.142179315450000e-01, 2.907206858300022e-02, 1.336062625834419e+00, 9.272005936922061e+01, 1.815023635817098e-01, 2.908662351789069e+05, 1.228586337262740e-02, 1.188409925135805e+03
9267, 4.269260622260000e-01, 2.907206858300022e-02, 1.336061595471676e+00, 9.272177748896716e+01, 1.806625460262667e-01, 2.908660462160403e+05, 1.205001791482339e-02, 1.167389399780828e+03
9268, 4.400740085990000e-01, 2.907206858300022e-02, 1.336060569608306e+00, 9.272348875227812e+01, 1.798239822033881e-01, 2.908658581258320e+05, 1.181497758847903e-02, 1.146407894569231e+03
9269, 4.536879824320000e-01, 2.907206858300022e-02, 1.336059547621225e+00, 9.272519458232318e+01, 1.789859820887086e-01, 2.908656708206171e+05, 1.158069572589455e-02, 1.125460867231342e+03
9270, 4.677962949600000e-01, 2.907206858300022e-02, 1.336058528021270e+00, 9.272689422765752e+01, 1.781452022282060e-01, 2.908654838025066e+05, 1.134712633853969e-02, 1.104543791997606e+03
9271, 4.824295720830000e-01, 2.907206858300022e-02, 1.336057512714621e+00, 9.272858566657648e+01, 1.773013706087792e-01, 2.908652975010897e+05, 1.111422427213965e-02, 1.083652173197991e+03
9272, 4.976209965680000e-01, 2.907206858300022e-02, 1.336056502956889e+00, 9.273026934496467e+01, 1.764570053157520e-01, 2.908651123230536e+05, 1.088194525302470e-02, 1.062781548148803e+03
9273, 5.134065813120000e-01, 2.907206858300022e-02, 1.336055497683302e+00, 9.273194784951542e+01, 1.756131830886272e-01, 2.908649281296636e+05, 1.065024579458621e-02, 1.041927476161843e+03
9274, 5.298254783930000e-01, 2.907206858300022e-02, 1.336054494113071e+00, 9.273362142960541e+01, 1.747659002000592e-01, 2.908647441062112e+05, 1.041908297108923e-02, 1.021085514250276e+03
9275, 5.469203295140000e-01, 2.907206858290022e-02, 1.336053493650438e+00, 9.273528730875869e+01, 1.739129827998448e-01, 2.908645604795637e+05, 1.018841455045981e-02, 1.000251227720394e+03
9276, 5.647376644470000e-01, 2.907206858290022e-02, 1.336052499347974e+00, 9.273694509060009e+01, 1.730577531240101e-01, 2.908643781353480e+05, 9.958199183939221e-03, 9.794202061996632e+02
9277, 5.833283553420000e-01, 2.907206858290022e-02, 1.336051509656444e+00, 9.273859726851943e+01, 1.722012101137363e-01, 2.908641967835007e+05, 9.728396229363096e-03, 9.585880433378229e+02
9278, 6.027481362320000e-01, 2.907206858290022e-02, 1.336050522369798e+00, 9.274024416791623e+01, 1.713397367226868e-01, 2.908640157865003e+05, 9.498965616463788e-03, 9.377503201839345e+02
9279, 6.230581989500000e-01, 2.907206858290022e-02, 1.336049538288508e+00, 9.274188268260075e+01, 1.704700268761451e-01, 2.908638351676504e+05, 9.269867899407997e-03, 9.169026066428182e+02
9280, 6.443258788700000e-01, 2.907206858290022e-02, 1.336048561136311e+00, 9.274351114063691e+01, 1.695946535440545e-01, 2.908636559246352e+05, 9.041064479372961e-03, 8.960404794365656e+02
9281, 6.666254466970000e-01, 2.907206858290022e-02, 1.336047590799108e+00, 9.274513140256438e+01, 1.687156569301001e-01, 2.908634781527803e+05, 8.812517523082090e-03, 8.751595095253663e+02
9282, 6.900390259370000e-01, 2.907206858290022e-02, 1.336046624437468e+00, 9.274674325034314e+01, 1.678287090500206e-01, 2.908633009875142e+05, 8.584189752246519e-03, 8.542552360356153e+02
9283, 7.146576599530000e-01, 2.907206858290022e-02, 1.336045663612579e+00, 9.274834222691942e+01, 1.669301229559022e-01, 2.908631245859978e+05, 8.356044552339424e-03, 8.333231712973984e+02
9284, 7.405825578610000e-01, 2.907206858290022e-02, 1.336044713141483e+00, 9.274992589567880e+01, 1.660232760727727e-01, 2.908629502201385e+05, 8.128046235428598e-03, 8.123588206991247e+02
9285, 7.679265552350000e-01, 2.907206858290022e-02, 1.336043773339147e+00, 9.275149631286448e+01, 1.651107703628213e-01, 2.908627781274556e+05, 7.900159990799944e-03, 7.913576705542899e+02
9286, 7.968158341210000e-01, 2.907206858290022e-02, 1.336042840184885e+00, 9.275305203834851e+01, 1.641853111122356e-01, 2.908626070046655e+05, 7.672351616182776e-03, 7.703151525932558e+02
9287, 8.273919576770000e-01, 2.907206858290022e-02, 1.336041918436367e+00, 9.275458644307578e+01, 1.632432575707565e-01, 2.908624378117355e+05, 7.444587825758317e-03, 7.492266642999145e+02
9288, 8.598142887360000e-01, 2.907206858290022e-02, 1.336041014306342e+00, 9.275609479342806e+01, 1.622875660487211e-01, 2.908622720719518e+05, 7.216836454941557e-03, 7.280875746625784e+02
9289, 8.942628795040000e-01, 2.907206858290022e-02, 1.336040127694532e+00, 9.275757214374082e+01, 1.613165960799243e-01, 2.908621093974421e+05, 6.989066356266345e-03, 7.068931868157053e+02
9290, 9.309419431120000e-01, 2.907206858290022e-02, 1.336039262193061e+00, 9.275901068347083e+01, 1.603308097560261e-01, 2.908619502935395e+05, 6.761247993024187e-03, 6.856387354728639e+02
9291, 9.700840484090000e-01, 2.907206858280022e-02, 1.336038423303049e+00, 9.276040803288774e+01, 1.593392200191964e-01, 2.908617962027737e+05, 6.533355410608237e-03, 6.643194094065038e+02
9292, 1.011955220140000e+00, 2.907206858280022e-02, 1.336037613951686e+00, 9.276177591554078e+01, 1.583589348360163e-01, 2.908616487987549e+05, 6.310161914186284e-03, 6.433810750626545e+02
9293, 1.054913688830000e+00, 2.907206858280022e-02, 1.336036850994559e+00, 9.276306508942596e+01, 1.574141955977603e-01, 2.908615098046659e+05, 6.098496272804062e-03, 6.234670927102350e+02
9294, 1.097872157520000e+00, 2.907206858280022e-02, 1.336036150781236e+00, 9.276423821968348e+01, 1.565103585659685e-01, 2.908613818276084e+05, 5.899976985142033e-03, 6.047322697003866e+02
9295, 1.140830626210000e+00, 2.907206858280022e-02, 1.336035514773124e+00, 9.276528957049126e+01, 1.556453293181694e-01, 2.908612654883184e+05, 5.713577016966580e-03, 5.870760621777836e+02
9296, 1.183789094900000e+00, 2.907206858280022e-02, 1.336034931497445e+00, 9.276620928293610e+01, 1.548113979273612e-01, 2.908611575158495e+05, 5.538532920960723e-03, 5.704093006759011e+02
9297, 1.226747563590000e+00, 2.907206858280022e-02, 1.336034394663581e+00, 9.276697990931650e+01, 1.540018571057869e-01, 2.908610557556452e+05, 5.374462652526892e-03, 5.546530032242455e+02
9298, 1.269706032280000e+00, 2.907206858280022e-02, 1.336033902994377e+00, 9.276758932197897e+01, 1.532183903145140e-01, 2.908609595983856e+05, 5.221606531568466e-03, 5.397376864375024e+02
9299, 1.312664500970000e+00, 2.907206858280022e-02, 1.336033454835988e+00, 9.276804436169418e+01, 1.524634280457450e-01, 2.908608686370256e+05, 5.081288475406457e-03, 5.256033201463182e+02
9300, 1.355622969660000e+00, 2.907206858270022e-02, 1.336033051826855e+00, 9.276837896829468e+01, 1.517319379707702e-01, 2.908607834601928e+05, 4.956769727010917e-03, 5.122002119186513e+02
9301, 1.398581438350000e+00, 2.907206858270022e-02, 1.336032708367062e+00, 9.276866635151936e+01, 1.510161302855326e-01, 2.908607083109133e+05, 4.854778811921207e-03, 4.994913262394506e+02
9302, 1.441539907040000e+00, 2.907206858270022e-02, 1.336032455295945e+00, 9.276904074877366e+01, 1.503179024625600e-01, 2.908606528796026e+05, 4.788157762684210e-03, 4.874568714277331e+02
9303, 1.484498375720000e+00, 2.907206858270022e-02, 1.336032327189785e+00, 9.276971026171707e+01, 1.496440014263780e-01, 2.908606291322386e+05, 4.780396980976272e-03, 4.761024815654047e+02
9304, 1.527456844410000e+00, 2.907206858270022e-02, 1.336032358623342e+00, 9.277094332722363e+01, 1.489979044367846e-01, 2.908606500344067e+05, 4.873283803586600e-03, 4.654729537670236e+02
9305, 1.570415313100000e+00, 2.907206858270022e-02, 1.336032586769554e+00, 9.277303521381958e+01, 1.483804129206057e-01, 2.908607295273116e+05, 5.139679057331851e-03, 4.556746678003794e+02
9306, 1.613373781790000e+00, 2.907206858270022e-02, 1.336033042048534e+00, 9.277626143350648e+01, 1.477944742795143e-01, 2.908608801571808e+05, 5.703454893497993e-03, 4.469097383673524e+02
9307, 1.656332250480000e+00, 2.907206858270022e-02, 1.336033732441595e+00, 9.278081885937851e+01, 1.472464195267729e-01, 2.908611100434448e+05, 6.770050181106257e-03, 4.395256170169032e+02
9308, 1.699290719170000e+00, 2.907206858270022e-02, 1.336034620927206e+00, 9.278673925046630e+01, 1.467242333016695e-01, 2.908614168641739e+05, 8.672105017714695e-03, 4.340780239561497e+02
9309, 1.742249187860000e+00, 2.907206858260022e-02, 1.336035622700989e+00, 9.279375888349159e+01, 1.461996603326910e-01, 2.908617853919329e+05, 1.193295462778104e-02, 4.313888703030914e+02
9310, 1.785207656550000e+00, 2.907206858260022e-02, 1.336036584884665e+00, 9.280112801428872e+01, 1.456593865888063e-01, 2.908621762978295e+05, 1.734933096493887e-02, 4.325675833510088e+02
9311, 1.828166125240000e+00, 2.907206858260022e-02, 1.336037264739311e+00, 9.280740192047492e+01, 1.451710941629836e-01, 2.908625112776482e+05, 2.608808079558728e-02, 4.389570591904548e+02
9312, 1.871124593930000e+00, 2.907206858260022e-02, 1.336037253728573e+00, 9.281043643433388e+01, 1.449803838375343e-01, 2.908626624106665e+05, 3.975997415257215e-02, 4.519531835229711e+02
9313, 1.914083062620000e+00, 2.907206858260022e-02, 1.336036202003767e+00, 9.280807538170650e+01, 1.455856425071369e-01, 2.908625433126638e+05, 6.055255861820290e-02, 4.728307642741910e+02
