"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        6075,      -8.943436955,      -8.405926554,      -9.212208051,      -9.674625813,      -7.839313917
          0,           0,        6076,      -8.943587202,      -8.406077651,      -9.212363987,      -9.674808178,      -7.839594563
          0,           0,        6077,        -8.9437375,      -8.406228607,      -9.212517413,      -9.674990822,      -7.839876797
          0,           0,        6078,      -8.943887846,       -8.40637967,      -9.212673529,      -9.675173752,      -7.840159969
          0,           0,        6079,      -8.944038238,      -8.406530734,      -9.212828968,      -9.675356973,      -7.840444403
          0,           0,        6080,      -8.944188667,      -8.406681384,      -9.212981931,      -9.675540492,      -7.840729521
          0,           0,        6081,      -8.944339142,      -8.406831956,      -9.213136177,      -9.675723612,       -7.84101382
          0,           0,        6082,      -8.944489651,      -8.406982486,      -9.213290941,      -9.675905903,      -7.841296392
          0,           0,        6083,      -8.944640181,      -8.407132995,      -9.213445758,      -9.676088428,      -7.841587086
          0,           0,        6084,       -8.94479072,      -8.407283511,      -9.213600357,      -9.676271209,      -7.841891706
          0,           0,        6085,      -8.944941257,      -8.407434046,      -9.213754705,      -9.676454255,       -7.84219589
          0,           0,        6086,       -8.94509179,      -8.407584607,      -9.213908902,       -9.67663757,      -7.842499755
          0,           0,        6087,       -8.94524232,      -8.407735297,      -9.214064963,      -9.676821156,      -7.842803557
          0,           0,        6088,      -8.945392855,      -8.407886077,      -9.214220139,      -9.677005014,      -7.843107469
          0,           0,        6089,      -8.945543401,      -8.408036923,      -9.214374343,      -9.677189144,       -7.84341232
          0,           0,        6090,      -8.945693958,      -8.408187701,      -9.214528956,      -9.677373546,      -7.843717295
          0,           0,        6091,      -8.945844522,      -8.408338899,      -9.214686467,      -9.677558216,      -7.844022896
          0,           0,        6092,      -8.945995073,      -8.408489547,      -9.214840025,      -9.677743154,      -7.844328583
          0,           0,        6093,      -8.946145625,      -8.408640037,      -9.214995168,      -9.677928357,      -7.844634518
          0,           0,        6094,      -8.946296168,      -8.408790513,      -9.215150674,      -9.678113225,      -7.844937893
          0,           0,        6095,      -8.946446694,      -8.408940947,      -9.215305931,      -9.678296684,      -7.845233366
          0,           0,        6096,      -8.946597213,      -8.409091517,      -9.215463154,      -9.678480321,      -7.845530122
          0,           0,        6097,      -8.946747731,      -8.409241799,      -9.215616947,      -9.678664155,      -7.845827293
          0,           0,        6098,      -8.946898241,      -8.409391986,      -9.215771897,      -9.678848188,      -7.846124927
          0,           0,        6099,      -8.947048741,       -8.40954211,      -9.215927196,      -9.679032423,      -7.846423064
          0,           0,        6100,      -8.947199226,      -8.409692204,      -9.216082512,       -9.67921686,      -7.846721723
          0,           0,        6101,      -8.947349698,      -8.409842295,      -9.216237625,      -9.679401497,      -7.847020919
          0,           0,        6102,      -8.947500166,      -8.409992399,      -9.216392452,      -9.679586335,      -7.847320649
          0,           0,        6103,      -8.947650636,      -8.410142527,      -9.216547011,      -9.679771371,      -7.847620903
          0,           0,        6104,      -8.947801114,      -8.410292684,      -9.216701366,      -9.679956604,      -7.847921659
          0,           0,        6105,      -8.947951602,      -8.410443001,      -9.216858458,      -9.680142034,      -7.848223213
          0,           0,        6106,      -8.948102098,      -8.410593302,      -9.217011465,      -9.680327658,      -7.848525979
          0,           0,        6107,      -8.948252598,      -8.410743482,      -9.217164631,      -9.680513475,      -7.848829184
          0,           0,        6108,      -8.948403098,      -8.410893598,      -9.217318806,      -9.680699482,      -7.849132833
          0,           0,        6109,      -8.948553594,      -8.411043687,      -9.217473417,       -9.68088568,      -7.849436943
          0,           0,        6110,       -8.94870408,      -8.411193779,      -9.217628157,      -9.681072067,      -7.849741506
          0,           0,        6111,      -8.948854549,      -8.411343888,      -9.217783038,      -9.681258644,      -7.850046577
          0,           0,        6112,      -8.949004999,      -8.411493784,      -9.217936882,      -9.681445397,      -7.850352992
          0,           0,        6113,      -8.949155429,      -8.411643293,      -9.218093232,      -9.681632341,       -7.85066065
          0,           0,        6114,       -8.94930584,      -8.411792984,        -9.2182476,      -9.681818633,       -7.85096821
          0,           0,        6115,      -8.949456235,      -8.411942792,      -9.218401797,      -9.682004455,      -7.851275701
          0,           0,        6116,      -8.949606607,      -8.412092617,      -9.218556592,      -9.682190436,      -7.851583579
          0,           0,        6117,      -8.949756933,      -8.412242464,      -9.218711715,      -9.682376584,      -7.851891832
          0,           0,        6118,      -8.949907194,       -8.41239231,      -9.218870683,      -9.682562902,       -7.85220129
          0,           0,        6119,      -8.950057385,      -8.412542439,      -9.219025481,      -9.682749393,      -7.852512314
          0,           0,        6120,      -8.950207504,      -8.412692226,       -9.21917916,      -9.682936058,      -7.852823664
          0,           0,        6121,      -8.950357559,      -8.412841881,      -9.219334292,      -9.683122901,      -7.853135369
          0,           0,        6122,      -8.950507554,      -8.412991492,      -9.219490193,      -9.683309928,      -7.853447512
          0,           0,        6123,      -8.950657485,      -8.413141381,      -9.219644029,      -9.683497144,      -7.853760768
          0,           0,        6124,      -8.950807343,      -8.413291171,      -9.219795351,      -9.683684554,      -7.854074826
          0,           0,        6125,      -8.950957119,      -8.413440803,      -9.219950936,       -9.68387018,        -7.8543775
          0,           0,        6126,      -8.951106805,       -8.41359031,      -9.220107261,      -9.684055683,      -7.854679688
          0,           0,        6127,      -8.951256396,       -8.41373989,      -9.220263791,      -9.684241303,      -7.854982585
          0,           0,        6128,      -8.951405883,      -8.413889324,      -9.220415861,      -9.684426526,      -7.855284604
          0,           0,        6129,      -8.951555258,      -8.414038886,      -9.220575981,      -9.684611228,       -7.85558563
          0,           0,        6130,      -8.951704521,      -8.414189007,      -9.220735129,      -9.684795989,      -7.855889005
          0,           0,        6131,      -8.951853675,      -8.414338158,      -9.220888445,      -9.684980839,      -7.856192878
          0,           0,        6132,      -8.952002722,      -8.414486884,      -9.221045434,      -9.685165825,      -7.856497133
          0,           0,        6133,      -8.952151642,      -8.414635799,      -9.221202199,       -9.68534988,      -7.856795577
          0,           0,        6134,      -8.952300387,      -8.414784595,      -9.221353944,      -9.685529766,      -7.857070162
          0,           0,        6135,      -8.952448938,       -8.41493294,      -9.221509792,      -9.685709105,       -7.85734243
          0,           0,        6136,      -8.952597323,      -8.415081009,      -9.221666138,      -9.685887103,      -7.857613063
          0,           0,        6137,      -8.952745571,       -8.41522889,      -9.221822283,      -9.686064861,      -7.857884114
          0,           0,        6138,      -8.952893694,      -8.415377341,       -9.22198552,      -9.686242571,      -7.858156648
          0,           0,        6139,      -8.953041678,      -8.415525951,       -9.22214406,      -9.686418607,      -7.858424101
          0,           0,        6140,      -8.953189499,      -8.415673816,      -9.222301648,       -9.68659431,      -7.858691584
          0,           0,        6141,      -8.953337158,      -8.415821193,      -9.222453287,      -9.686769956,       -7.85895997
          0,           0,        6142,      -8.953484663,      -8.415967978,      -9.222607445,      -9.686944606,      -7.859224611
          0,           0,        6143,       -8.95363201,       -8.41611434,      -9.222762752,      -9.687115643,      -7.859471414
          0,           0,        6144,      -8.953779183,      -8.416260354,      -9.222918162,      -9.687286508,      -7.859718994
          0,           0,        6145,      -8.953926167,      -8.416406116,      -9.223073127,      -9.687457265,      -7.859967671
          0,           0,        6146,      -8.954072956,      -8.416551713,      -9.223229766,      -9.687627943,       -7.86021842
          0,           0,        6147,      -8.954219551,      -8.416696969,      -9.223382757,      -9.687798557,      -7.860470521
          0,           0,        6148,      -8.954365955,      -8.416842037,      -9.223536269,      -9.687969121,      -7.860723884
          0,           0,        6149,      -8.954512181,       -8.41698695,       -9.22369005,      -9.688139646,      -7.860978536
          0,           0,        6150,      -8.954658237,      -8.417131726,      -9.223843701,      -9.688310143,      -7.861234478
          0,           0,        6151,      -8.954804127,      -8.417276379,      -9.223997243,      -9.688480623,      -7.861491671
          0,           0,        6152,      -8.954949851,      -8.417420918,      -9.224150699,      -9.688651097,      -7.861750098
          0,           0,        6153,      -8.955095404,      -8.417565358,      -9.224303853,      -9.688821572,      -7.862009748
          0,           0,        6154,      -8.955240783,      -8.417709707,      -9.224456671,      -9.688992061,       -7.86227061
          0,           0,        6155,      -8.955385984,      -8.417853974,      -9.224609148,      -9.689162571,      -7.862532662
          0,           0,        6156,      -8.955531008,      -8.417998174,      -9.224761374,      -9.689331649,      -7.862788849
          0,           0,        6157,      -8.955675856,       -8.41814228,       -9.22491328,      -9.689500318,      -7.863044211
          0,           0,        6158,      -8.955820531,      -8.418286338,      -9.225065688,      -9.689668982,      -7.863300694
          0,           0,        6159,      -8.955965034,      -8.418430546,      -9.225216905,      -9.689836451,      -7.863557113
          0,           0,        6160,      -8.956109366,      -8.418574711,      -9.225368413,      -9.690003713,      -7.863814454
          0,           0,        6161,      -8.956253516,      -8.418718743,      -9.225520452,      -9.690170969,       -7.86407289
          0,           0,        6162,      -8.956397468,      -8.418862601,       -9.22567265,      -9.690338232,      -7.864332404
          0,           0,        6163,      -8.956541203,      -8.419006291,      -9.225824657,      -9.690505513,       -7.86459298
          0,           0,        6164,      -8.956684716,      -8.419149836,      -9.225976235,       -9.69067282,      -7.864854591
          0,           0,        6165,      -8.956828017,      -8.419293294,      -9.226129144,      -9.690840162,      -7.865117203
          0,           0,        6166,      -8.956971095,      -8.419436626,      -9.226279826,      -9.691007545,      -7.865380767
          0,           0,        6167,      -8.957113926,      -8.419579848,      -9.226429837,      -9.691174977,      -7.865645253
          0,           0,        6168,      -8.957256507,      -8.419723092,      -9.226582075,      -9.691342464,      -7.865910889
          0,           0,        6169,      -8.957398878,      -8.419866229,      -9.226730949,      -9.691510011,      -7.866177926
          0,           0,        6170,      -8.957541094,      -8.420009135,      -9.226879801,      -9.691677623,      -7.866445739
          0,           0,        6171,      -8.957683186,      -8.420151891,      -9.227029036,      -9.691845304,      -7.866714331
          0,           0,        6172,      -8.957825155,      -8.420294533,      -9.227178223,      -9.692013059,      -7.866983666
          0,           0,        6173,      -8.957966981,      -8.420437081,      -9.227327204,      -9.692180893,      -7.867253733
          0,           0,        6174,      -8.958108641,      -8.420579555,      -9.227478323,      -9.692348809,      -7.867525157
          0,           0,        6175,      -8.958250128,      -8.420721756,      -9.227624965,      -9.692516811,      -7.867797613
          0,           0,        6176,      -8.958391443,      -8.420863872,      -9.227772898,      -9.692684902,      -7.868070753
          0,           0,        6177,      -8.958532596,      -8.421005926,      -9.227918468,      -9.692853087,      -7.868344553
          0,           0,        6178,      -8.958673552,      -8.421147894,      -9.228065672,      -9.693021367,      -7.868618976
          0,           0,        6179,      -8.958814286,      -8.421289802,      -9.228212949,      -9.693189747,      -7.868894263
          0,           0,        6180,      -8.958954838,      -8.421431676,      -9.228359871,      -9.693358231,      -7.869170186
          0,           0,        6181,       -8.95909528,      -8.421573545,      -9.228506356,      -9.693526823,      -7.869446656
          0,           0,        6182,      -8.959235657,      -8.421715421,      -9.228652515,      -9.693695525,      -7.869723648
          0,           0,        6183,      -8.959375976,       -8.42185734,      -9.228799206,      -9.693864335,      -7.870001188
          0,           0,        6184,      -8.959516214,      -8.421999826,      -9.228942829,       -9.69403326,      -7.870279619
          0,           0,        6185,      -8.959656369,      -8.422142107,      -9.229081384,      -9.694202306,      -7.870559676
          0,           0,        6186,      -8.959796446,      -8.422284128,      -9.229224926,      -9.694370131,      -7.870839481
          0,           0,        6187,      -8.959936452,      -8.422426041,      -9.229369472,      -9.694537842,      -7.871119306
          0,           0,        6188,      -8.960076392,      -8.422568536,      -9.229518141,      -9.694704662,      -7.871399475
          0,           0,        6189,      -8.960216261,      -8.422710942,      -9.229654882,      -9.694871385,       -7.87168035
          0,           0,        6190,      -8.960356036,      -8.422852741,      -9.229797319,      -9.695038168,      -7.871961543
          0,           0,        6191,      -8.960495707,      -8.422994313,      -9.229941473,      -9.695205025,      -7.872243118
          0,           0,        6192,      -8.960635274,      -8.423135881,      -9.230086324,      -9.695371982,       -7.87252524
          0,           0,        6193,      -8.960774745,      -8.423278053,      -9.230232458,      -9.695539021,      -7.872808231
          0,           0,        6194,      -8.960914129,      -8.423419757,      -9.230374285,      -9.695706172,      -7.873091747
          0,           0,        6195,      -8.961053435,      -8.423561205,      -9.230517913,      -9.695873444,      -7.873375733
          0,           0,        6196,      -8.961192674,      -8.423702679,      -9.230670774,      -9.696040529,      -7.873660927
          0,           0,        6197,      -8.961331855,      -8.423843895,      -9.230821888,      -9.696206537,      -7.873946325
          0,           0,        6198,      -8.961470973,      -8.423984774,      -9.230972368,      -9.696372636,      -7.874232852
          0,           0,        6199,      -8.961610014,      -8.424125198,      -9.231116971,       -9.69653791,      -7.874519918
          0,           0,        6200,      -8.961748968,      -8.424265495,      -9.231260077,      -9.696703013,      -7.874807382
          0,           0,        6201,      -8.961887815,      -8.424405684,      -9.231403714,       -9.69686777,      -7.875095128
          0,           0,        6202,      -8.962026547,      -8.424545796,       -9.23154726,      -9.697031857,      -7.875382931
          0,           0,        6203,       -8.96216516,      -8.424685862,      -9.231690259,       -9.69719606,       -7.87567142
          0,           0,        6204,      -8.962303648,       -8.42482628,      -9.231832071,      -9.697360396,      -7.875960753
          0,           0,        6205,      -8.962442008,      -8.424966752,      -9.231967736,      -9.697524878,      -7.876250939
          0,           0,        6206,      -8.962580244,      -8.425106939,      -9.232107474,      -9.697689517,      -7.876541807
          0,           0,        6207,      -8.962718366,      -8.425247044,      -9.232248735,      -9.697854324,      -7.876833426
          0,           0,        6208,      -8.962856373,      -8.425387127,      -9.232389538,       -9.69801931,      -7.877125817
          0,           0,        6209,      -8.962994315,      -8.425527103,      -9.232534443,      -9.698184485,      -7.877419385
          0,           0,        6210,      -8.963132198,      -8.425666784,      -9.232676351,      -9.698349861,       -7.87771424
          0,           0,        6211,       -8.96327002,      -8.425806994,      -9.232819628,      -9.698515448,      -7.878010008
          0,           0,        6212,      -8.963407782,      -8.425947129,       -9.23295911,      -9.698681256,      -7.878306645
          0,           0,        6213,      -8.963545494,      -8.426087095,      -9.233098946,      -9.698846586,       -7.87860105
          0,           0,        6214,      -8.963683156,      -8.426226961,      -9.233239644,      -9.699011159,      -7.878892116
          0,           0,        6215,      -8.963820763,      -8.426366803,      -9.233381205,      -9.699175941,      -7.879184054
          0,           0,        6216,      -8.963958313,      -8.426506593,      -9.233521325,      -9.699340949,      -7.879476816
          0,           0,        6217,      -8.964095811,      -8.426646372,      -9.233661169,      -9.699506195,      -7.879770335
          0,           0,        6218,       -8.96423327,      -8.426786143,      -9.233800664,      -9.699671689,      -7.880064587
          0,           0,        6219,      -8.964370701,      -8.426925914,      -9.233939915,      -9.699837442,      -7.880359559
          0,           0,        6220,      -8.964508119,      -8.427065699,      -9.234078864,      -9.700003464,       -7.88065523
          0,           0,        6221,      -8.964645532,      -8.427205506,      -9.234217508,      -9.700169768,      -7.880951575
          0,           0,        6222,      -8.964782949,      -8.427345352,      -9.234355996,      -9.700336362,      -7.881248579
          0,           0,        6223,      -8.964920369,      -8.427485243,       -9.23449415,      -9.700503257,      -7.881546234
          0,           0,        6224,      -8.965057769,      -8.427625183,      -9.234632085,      -9.700670464,      -7.881844508
          0,           0,        6225,      -8.965195119,      -8.427765205,      -9.234770229,      -9.700837992,      -7.882143441
          0,           0,        6226,      -8.965332424,      -8.427905286,      -9.234908098,      -9.701005851,      -7.882442989
          0,           0,        6227,      -8.965469719,      -8.428045477,      -9.235045676,      -9.701174052,      -7.882743239
          0,           0,        6228,      -8.965607048,      -8.428185764,      -9.235183502,      -9.701342602,      -7.883044038
          0,           0,        6229,      -8.965744425,      -8.428326128,      -9.235321735,      -9.701511513,      -7.883345371
          0,           0,        6230,       -8.96588184,      -8.428466559,      -9.235460014,      -9.701680738,      -7.883647082
          0,           0,        6231,      -8.966019276,      -8.428607209,       -9.23559886,      -9.701849479,      -7.883947427
          0,           0,        6232,      -8.966156717,      -8.428747957,      -9.235736087,      -9.702018565,      -7.884248233
          0,           0,        6233,      -8.966294148,      -8.428888819,      -9.235875119,      -9.702188011,      -7.884549615
          0,           0,        6234,      -8.966431555,      -8.429029684,      -9.236013265,      -9.702357827,      -7.884851515
          0,           0,        6235,      -8.966568926,      -8.429170573,      -9.236152122,      -9.702528022,      -7.885153862
          0,           0,        6236,      -8.966706262,      -8.429311471,      -9.236291226,      -9.702697942,      -7.885452822
          0,           0,        6237,      -8.966843562,      -8.429452378,       -9.23643048,      -9.702866414,      -7.885741631
          0,           0,        6238,      -8.966980825,      -8.429593278,      -9.236569641,      -9.703035224,      -7.886030816
          0,           0,        6239,      -8.967118044,      -8.429734193,      -9.236708596,      -9.703204403,      -7.886320511
          0,           0,        6240,      -8.967255209,      -8.429875131,      -9.236847287,      -9.703373783,       -7.88661301
          0,           0,        6241,      -8.967392313,      -8.430016097,      -9.236985826,      -9.703542578,       -7.88691036
          0,           0,        6242,      -8.967529344,      -8.430157091,      -9.237124319,      -9.703711735,       -7.88720779
          0,           0,        6243,      -8.967666276,      -8.430298112,      -9.237262812,      -9.703881269,      -7.887505294
          0,           0,        6244,      -8.967803082,      -8.430439161,      -9.237401304,      -9.704051192,       -7.88780288
          0,           0,        6245,      -8.967939748,      -8.430580241,      -9.237539783,       -9.70422151,      -7.888100548
          0,           0,        6246,      -8.968076271,      -8.430721524,      -9.237679614,      -9.704392234,      -7.888398485
          0,           0,        6247,      -8.968212649,      -8.430862881,      -9.237817547,      -9.704563372,      -7.888696591
          0,           0,        6248,      -8.968348878,      -8.431004306,      -9.237956385,      -9.704734933,      -7.888994795
          0,           0,        6249,      -8.968484949,      -8.431145754,      -9.238095757,      -9.704906926,      -7.889293112
          0,           0,        6250,      -8.968620848,      -8.431287226,      -9.238235406,       -9.70507936,      -7.889591528
          0,           0,        6251,      -8.968756561,      -8.431428733,      -9.238374896,      -9.705252243,      -7.889890049
          0,           0,        6252,      -8.968892077,      -8.431570284,      -9.238514303,      -9.705425583,      -7.890188685
          0,           0,        6253,      -8.969027388,       -8.43171189,      -9.238653497,      -9.705599389,      -7.890487437
          0,           0,        6254,      -8.969162493,      -8.431853556,      -9.238792437,      -9.705773668,      -7.890786305
          0,           0,        6255,      -8.969297393,       -8.43199529,       -9.23893117,      -9.705948426,      -7.891085278
          0,           0,        6256,      -8.969432092,      -8.432137098,      -9.239069762,      -9.706123672,      -7.891384356
          0,           0,        6257,      -8.969566589,      -8.432278984,      -9.239208265,      -9.706299411,      -7.891683543
          0,           0,        6258,      -8.969700884,      -8.432420954,      -9.239346708,      -9.706475649,      -7.891982828
          0,           0,        6259,      -8.969834975,      -8.432563015,      -9.239485099,       -9.70665239,      -7.892282203
          0,           0,        6260,      -8.969968859,      -8.432705174,      -9.239623436,       -9.70682964,       -7.89258168
          0,           0,        6261,      -8.970102538,      -8.432847446,       -9.23976169,      -9.707007403,      -7.892881271
          0,           0,        6262,      -8.970236012,      -8.432989829,       -9.23989987,      -9.707185682,      -7.893180956
          0,           0,        6263,      -8.970369284,      -8.433132328,      -9.240038003,      -9.707364481,      -7.893480727
          0,           0,        6264,       -8.97050236,      -8.433275245,      -9.240175934,      -9.707543801,      -7.893780686
          0,           0,        6265,       -8.97063524,      -8.433418476,      -9.240307372,      -9.707723645,      -7.894080909
          0,           0,        6266,       -8.97076793,      -8.433561516,      -9.240443357,      -9.707903647,      -7.894380589
          0,           0,        6267,      -8.970900442,      -8.433704571,      -9.240580528,      -9.708082886,      -7.894678273
          0,           0,        6268,      -8.971032791,      -8.433847707,      -9.240718003,        -9.7082626,       -7.89497604
          0,           0,        6269,      -8.971164997,      -8.433990959,      -9.240855611,      -9.708442805,      -7.895273908
          0,           0,        6270,      -8.971297032,      -8.434134339,      -9.240993199,      -9.708621706,      -7.895568674
          0,           0,        6271,      -8.971428872,      -8.434277921,       -9.24113135,      -9.708800784,      -7.895863252
          0,           0,        6272,       -8.97156052,      -8.434421687,      -9.241267508,      -9.708980313,      -7.896157982
          0,           0,        6273,      -8.971691982,      -8.434565645,      -9.241404975,      -9.709160304,      -7.896452906
          0,           0,        6274,      -8.971823268,      -8.434709727,      -9.241542745,      -9.709340763,      -7.896748026
          0,           0,        6275,      -8.971954385,      -8.434853933,      -9.241680691,      -9.709521692,      -7.897043313
          0,           0,        6276,      -8.972085347,      -8.434998275,       -9.24181864,      -9.709703093,      -7.897338768
          0,           0,        6277,      -8.972216165,       -8.43514277,      -9.241956491,      -9.709884609,      -7.897633548
          0,           0,        6278,      -8.972346851,      -8.435287434,      -9.242094213,      -9.710065951,      -7.897927018
          0,           0,        6279,      -8.972477416,      -8.435432982,      -9.242230349,      -9.710247717,       -7.89822085
          0,           0,        6280,      -8.972607861,      -8.435578336,      -9.242363197,      -9.710429913,      -7.898514891
          0,           0,        6281,      -8.972738198,      -8.435723722,      -9.242500063,      -9.710611878,      -7.898805329
          0,           0,        6282,      -8.972868438,      -8.435869485,       -9.24263501,      -9.710793773,      -7.899093334
          0,           0,        6283,      -8.972998589,      -8.436015185,      -9.242770059,      -9.710976026,      -7.899381382
          0,           0,        6284,      -8.973128683,      -8.436160922,      -9.242906361,      -9.711158649,      -7.899669558
          0,           0,        6285,      -8.973258729,      -8.436306763,      -9.243043237,      -9.711341282,      -7.899957538
          0,           0,        6286,      -8.973388732,       -8.43645277,        -9.2431802,       -9.71152342,      -7.900244883
          0,           0,        6287,      -8.973518709,      -8.436598963,      -9.243316868,      -9.711705904,       -7.90053243
          0,           0,        6288,       -8.97364867,      -8.436745551,      -9.243453406,      -9.711888751,      -7.900820243
          0,           0,        6289,      -8.973778609,      -8.436892842,      -9.243581485,      -9.712071972,      -7.901108524
          0,           0,        6290,       -8.97390852,      -8.437039786,      -9.243715127,      -9.712255576,      -7.901397009
          0,           0,        6291,       -8.97403842,      -8.437186808,      -9.243850685,      -9.712439569,      -7.901685738
          0,           0,        6292,      -8.974168331,      -8.437333986,       -9.24398699,      -9.712623956,      -7.901974726
          0,           0,        6293,      -8.974298276,      -8.437481365,      -9.244123533,       -9.71280735,      -7.902256765
          0,           0,        6294,      -8.974428271,      -8.437628994,      -9.244260626,      -9.712990689,      -7.902536905
          0,           0,        6295,      -8.974558332,      -8.437777357,      -9.244399501,      -9.713174372,      -7.902817601
          0,           0,        6296,       -8.97468847,      -8.437925533,      -9.244534618,      -9.713358414,      -7.903098558
          0,           0,        6297,      -8.974818699,       -8.43807384,      -9.244670405,      -9.713542827,      -7.903379854
          0,           0,        6298,      -8.974949037,      -8.438222326,        -9.2448067,      -9.713727619,      -7.903661507
          0,           0,        6299,      -8.975079498,       -8.43837103,      -9.244943297,      -9.713912796,      -7.903943537
          0,           0,        6300,      -8.975210097,      -8.438519983,      -9.245080065,      -9.714098366,      -7.904225961
          0,           0,        6301,      -8.975340851,      -8.438669206,      -9.245216782,      -9.714284336,      -7.904508783
          0,           0,        6302,      -8.975471774,      -8.438818715,      -9.245353409,       -9.71447071,       -7.90479201
          0,           0,        6303,      -8.975602883,      -8.438968522,      -9.245490018,      -9.714657497,      -7.905075646
          0,           0,        6304,      -8.975734197,      -8.439118644,      -9.245630039,      -9.714844701,      -7.905360523
          0,           0,        6305,      -8.975865735,      -8.439269016,      -9.245765163,      -9.715032327,        -7.9056461
          0,           0,        6306,      -8.975997512,      -8.439419916,       -9.24590315,      -9.715220379,      -7.905932225
          0,           0,        6307,      -8.976129544,      -8.439571432,      -9.246039921,      -9.715408863,      -7.906219392
          0,           0,        6308,      -8.976261848,      -8.439722817,      -9.246175066,      -9.715597783,      -7.906507128
          0,           0,        6309,      -8.976394433,      -8.439874328,      -9.246315748,      -9.715787142,      -7.906795476
          0,           0,        6310,      -8.976527313,      -8.440026026,      -9.246457527,      -9.715976543,      -7.907083039
          0,           0,        6311,      -8.976660495,      -8.440177938,      -9.246596101,      -9.716165426,      -7.907366134
          0,           0,        6312,      -8.976793979,      -8.440329958,      -9.246735692,      -9.716354662,      -7.907649448
          0,           0,        6313,      -8.976927777,      -8.440482136,      -9.246875599,      -9.716544279,      -7.907933212
          0,           0,        6314,      -8.977061906,      -8.440634528,      -9.247015585,      -9.716734293,      -7.908217515
          0,           0,        6315,      -8.977196389,      -8.440787162,       -9.24715665,      -9.716924718,       -7.90850245
          0,           0,        6316,      -8.977331246,      -8.440940171,      -9.247297178,      -9.717115565,      -7.908788051
          0,           0,        6317,      -8.977466496,      -8.441093561,      -9.247437455,      -9.717306842,      -7.909074271
          0,           0,        6318,      -8.977602155,      -8.441247295,       -9.24757786,      -9.717498558,      -7.909361099
          0,           0,        6319,      -8.977738232,      -8.441401371,      -9.247718515,      -9.717690719,      -7.909648544
          0,           0,        6320,      -8.977874735,      -8.441555797,      -9.247859434,      -9.717882962,       -7.90993643
          0,           0,        6321,      -8.978011667,      -8.441710582,      -9.248000547,      -9.718075591,      -7.910224892
          0,           0,        6322,      -8.978149027,       -8.44186588,      -9.248145074,      -9.718268678,      -7.910514291
          0,           0,        6323,      -8.978286812,      -8.442021451,      -9.248285633,      -9.718462228,      -7.910804614
          0,           0,        6324,      -8.978425021,      -8.442177352,      -9.248426988,      -9.718656248,      -7.911095582
          0,           0,        6325,      -8.978563664,      -8.442333573,      -9.248569707,      -9.718849023,      -7.911377448
          0,           0,        6326,       -8.97870275,      -8.442490089,      -9.248713113,      -9.719041817,      -7.911657563
          0,           0,        6327,      -8.978842285,      -8.442646917,      -9.248856918,      -9.719235044,      -7.911938316
          0,           0,        6328,      -8.978982268,      -8.442804077,      -9.249000932,      -9.719428723,       -7.91221977
          0,           0,        6329,      -8.979122698,      -8.442961674,       -9.24914612,      -9.719622863,      -7.912502151
          0,           0,        6330,      -8.979263577,      -8.443119645,      -9.249290041,      -9.719817473,      -7.912785218
          0,           0,        6331,      -8.979404906,       -8.44327798,       -9.24943449,      -9.720012559,         -7.913069
          0,           0,        6332,       -8.97954669,      -8.443436652,      -9.249579368,      -9.720208126,      -7.913353477
          0,           0,        6333,      -8.979688934,      -8.443595658,      -9.249724693,      -9.720404178,      -7.913638613
          0,           0,        6334,      -8.979831644,      -8.443755004,      -9.249870334,       -9.72060072,       -7.91392438
          0,           0,        6335,      -8.979974822,      -8.443914697,      -9.250016281,      -9.720797757,      -7.914212141
          0,           0,        6336,      -8.980118469,      -8.444074756,      -9.250162649,      -9.720995292,      -7.914501265
          0,           0,        6337,      -8.980262582,      -8.444235242,      -9.250308379,      -9.721193328,      -7.914790991
          0,           0,        6338,      -8.980407154,       -8.44439615,      -9.250454254,      -9.721391868,      -7.915081153
          0,           0,        6339,      -8.980552182,      -8.444557404,      -9.250601078,      -9.721590915,      -7.915371747
          0,           0,        6340,      -8.980697666,      -8.444719063,      -9.250749444,       -9.72179047,       -7.91566288
          0,           0,        6341,      -8.980843604,      -8.444881196,      -9.250902589,      -9.721990535,      -7.915955151
          0,           0,        6342,      -8.980989995,       -8.44504351,      -9.251052629,       -9.72219111,      -7.916247871
          0,           0,        6343,      -8.981136831,      -8.445206161,      -9.251202257,      -9.722392196,      -7.916540989
          0,           0,        6344,      -8.981284113,      -8.445369095,       -9.25135254,      -9.722593794,      -7.916834508
          0,           0,        6345,      -8.981431833,      -8.445532318,      -9.251503437,      -9.722795902,      -7.917128415
          0,           0,        6346,      -8.981579988,      -8.445695844,      -9.251654719,       -9.72299852,      -7.917422708
          0,           0,        6347,      -8.981728573,       -8.44585969,      -9.251806197,      -9.723201648,      -7.917717371
          0,           0,        6348,       -8.98187759,      -8.446023866,      -9.251957799,      -9.723405285,      -7.918012393
          0,           0,        6349,      -8.982027044,       -8.44618838,      -9.252109553,      -9.723609428,       -7.91830777
          0,           0,        6350,      -8.982176942,      -8.446353238,      -9.252261517,      -9.723814078,      -7.918603482
          0,           0,        6351,      -8.982327286,      -8.446518454,      -9.252413839,       -9.72401923,      -7.918899508
          0,           0,        6352,      -8.982478078,      -8.446684041,      -9.252566554,      -9.724224883,      -7.919195882
